  -4.47614241      -2.46080828       0.00000000    
  -4.42267466      -2.52267742       0.00000000    
  -4.36837149      -2.58347631       0.00000000    
  -4.31325293      -2.64319348       0.00000000    
  -4.25733948      -2.70181870       0.00000000    
  -4.20065212      -2.75934172       0.00000000    
  -4.14321136      -2.81575298       0.00000000    
  -4.08503866      -2.87104273       0.00000000    
  -4.02615309      -2.92520332       0.00000000    
  -3.96657896      -2.97822332       0.00000000    
  -3.90633559      -3.03009653       0.00000000    
  -3.84544444      -3.08081412       0.00000000    
  -3.78392673      -3.13036919       0.00000000    
  -3.72180462      -3.17875457       0.00000000    
  -3.65909886      -3.22596335       0.00000000    
  -3.59583163      -3.27198911       0.00000000    
  -3.53202462      -3.31682611       0.00000000    
  -3.46769881      -3.36046886       0.00000000    
  -3.40287566      -3.40291238       0.00000000    
  -3.33757925      -3.44415045       0.00000000    
  -3.27182984      -3.48417950       0.00000000    
  -3.20564914      -3.52299595       0.00000000    
  -3.13905931      -3.56059575       0.00000000    
  -3.07208061      -3.59697700       0.00000000    
  -3.00473809      -3.63213420       0.00000000    
  -2.93704987      -3.66606784       0.00000000    
  -2.86904144      -3.69877315       0.00000000    
  -2.80073094      -3.73025084       0.00000000    
  -2.73214364      -3.76049733       0.00000000    
  -2.66329765      -3.78951406       0.00000000    
  -2.59421659      -3.81729960       0.00000000    
  -2.52492404      -3.84385157       0.00000000    
  -2.45543766      -3.86917353       0.00000000    
  -2.38578296      -3.89326286       0.00000000    
  -2.31597757      -3.91612387       0.00000000    
  -2.24604654      -3.93775463       0.00000000    
  -2.17600751      -3.95815897       0.00000000    
  -2.10588360      -3.97733855       0.00000000    
  -2.03569794      -3.99529457       0.00000000    
  -1.96546781      -4.01203156       0.00000000    
  -1.89521766      -4.02755117       0.00000000    
  -1.82496476      -4.04185772       0.00000000    
  -1.75473380      -4.05495405       0.00000000    
  -1.68454123      -4.06684589       0.00000000    
  -1.61441147      -4.07753611       0.00000000    
  -1.54436111      -4.08703136       0.00000000    
  -1.47441232      -4.09533596       0.00000000    
  -1.40458679      -4.10245419       0.00000000    
  -1.33490098      -4.10839462       0.00000000    
  -1.26537824      -4.11316061       0.00000000    
  -1.19603431      -4.11676121       0.00000000    
  -1.12689269      -4.11920118       0.00000000    
  -1.05796862      -4.12048960       0.00000000    
 -0.989283025      -4.12063265       0.00000000    
 -0.920856893      -4.11963844       0.00000000    
 -0.852705002      -4.11751556       0.00000000    
 -0.784849823      -4.11427212       0.00000000    
 -0.717305660      -4.10991716       0.00000000    
 -0.650094688      -4.10445881       0.00000000    
 -0.583230793      -4.09790754       0.00000000    
 -0.516735613      -4.09027243       0.00000000    
 -0.450622767      -4.08156347       0.00000000    
 -0.384911448      -4.07179117       0.00000000    
 -0.319620579      -4.06096554       0.00000000    
 -0.254763186      -4.04909754       0.00000000    
 -0.190359637      -4.03619766       0.00000000    
 -0.126422465      -4.02227783       0.00000000    
  -6.29715696E-02  -4.00734949       0.00000000    
  -1.89849980E-05  -3.99142456       0.00000000    
   6.24177828E-02  -3.97451448       0.00000000    
  0.124321498      -3.95663214       0.00000000    
  0.185680851      -3.93778944       0.00000000    
  0.246477291      -3.91799974       0.00000000    
  0.306699991      -3.89727569       0.00000000    
  0.366330892      -3.87563062       0.00000000    
  0.425359786      -3.85307765       0.00000000    
  0.483770967      -3.82963085       0.00000000    
  0.541549265      -3.80530357       0.00000000    
  0.598685086      -3.78011012       0.00000000    
  0.655161858      -3.75406480       0.00000000    
  0.710970700      -3.72718191       0.00000000    
  0.766095638      -3.69947624       0.00000000    
  0.820528209      -3.67096210       0.00000000    
  0.874253213      -3.64165521       0.00000000    
  0.927262664      -3.61156964       0.00000000    
  0.979543805      -3.58072138       0.00000000    
   1.03108394      -3.54912591       0.00000000    
   1.08187592      -3.51679873       0.00000000    
   1.13190651      -3.48375559       0.00000000    
   1.18116879      -3.45001197       0.00000000    
   1.22964990      -3.41558456       0.00000000    
   1.27734411      -3.38048887       0.00000000    
   1.32424057      -3.34474134       0.00000000    
   1.37032902      -3.30835915       0.00000000    
   1.41560447      -3.27135706       0.00000000    
   1.46005559      -3.23375368       0.00000000    
   1.50367808      -3.19556379       0.00000000    
   1.54646122      -3.15680623       0.00000000    
   1.58840108      -3.11749554       0.00000000    
   1.62948799      -3.07765079       0.00000000    
   1.66971850      -3.03728724       0.00000000    
   1.70908487      -2.99642301       0.00000000    
   1.74758017      -2.95507550       0.00000000    
   1.78520167      -2.91326094       0.00000000    
   1.82194161      -2.87099767       0.00000000    
   1.85779774      -2.82830167       0.00000000    
   1.89276314      -2.78519177       0.00000000    
   1.92683613      -2.74168396       0.00000000    
   1.96001172      -2.69779634       0.00000000    
   1.99228513      -2.65354705       0.00000000    
   2.02365589      -2.60895181       0.00000000    
   2.05411839      -2.56403017       0.00000000    
   2.08367276      -2.51879716       0.00000000    
   2.11231446      -2.47327256       0.00000000    
   2.14004374      -2.42747164       0.00000000    
   2.16685724      -2.38141418       0.00000000    
   2.19275546      -2.33511496       0.00000000    
   2.21773672      -2.28859305       0.00000000    
   2.24179912      -2.24186611       0.00000000    
   2.26494503      -2.19494987       0.00000000    
   2.28717184      -2.14786363       0.00000000    
   2.30848241      -2.10062218       0.00000000    
   2.32887530      -2.05324554       0.00000000    
   2.34835315      -2.00574756       0.00000000    
   2.36691713      -1.95814717       0.00000000    
   2.38456678      -1.91046226       0.00000000    
   2.40130687      -1.86270726       0.00000000    
   2.41713738      -1.81490147       0.00000000    
   2.43206239      -1.76705921       0.00000000    
   2.44608378      -1.71919942       0.00000000    
   2.45920563      -1.67133629       0.00000000    
   2.47143078      -1.62348747       0.00000000    
   2.48276210      -1.57567048       0.00000000    
   2.49320531      -1.52789879       0.00000000    
   2.50276303      -1.48019123       0.00000000    
   2.51144147      -1.43256128       0.00000000    
   2.51924396      -1.38502717       0.00000000    
   2.52617717      -1.33760202       0.00000000    
   2.53224492      -1.29030406       0.00000000    
   2.53745437      -1.24314606       0.00000000    
   2.54181075      -1.19614458       0.00000000    
   2.54531980      -1.14931583       0.00000000    
   2.54798913      -1.10267246       0.00000000    
   2.54982448      -1.05623174       0.00000000    
   2.55083370      -1.01000547       0.00000000    
   2.55102324     -0.964011073       0.00000000    
   2.55040169     -0.918260098       0.00000000    
   2.54982948     -0.873060048       0.00000000    
   2.54917240     -0.828335345       0.00000000    
   2.54844975     -0.784063816       0.00000000    
   2.54767752     -0.740227878       0.00000000    
   2.54687309     -0.696804285       0.00000000    
   2.54605174     -0.653774321       0.00000000    
   2.54522872     -0.611114204       0.00000000    
   2.54441714     -0.568804264       0.00000000    
   2.54363084     -0.526819825       0.00000000    
   2.54288125     -0.485139340       0.00000000    
   2.54217958     -0.443741083       0.00000000    
   2.54153705     -0.402599275       0.00000000    
   2.54096246     -0.361692756       0.00000000    
   2.54046440     -0.320995271       0.00000000    
   2.54005098     -0.280485183       0.00000000    
   2.53972864     -0.240135789       0.00000000    
   2.53950310     -0.199923784       0.00000000    
   2.53937912     -0.159825802       0.00000000    
   2.53936100     -0.119814724       0.00000000    
   2.53945136      -7.98681006E-02   0.00000000    
   2.53965282      -3.99586149E-02   0.00000000    
   2.53996587      -6.37468547E-05   0.00000000    
   2.54039145       3.98439020E-02   0.00000000    
